trial_id,AE_label_raw,event_category,is_any_ae,is_serious_ae,is_fatal,is_ae_leading_to_discontinuation,is_aesi,arm_label,arm_role,arm_total_n,n_with_event,percent_with_event,label_raw,ae_canonical,ae_family,is_summary,summary_type,drug_name,is_clinical_dose,include_in_plot,dose_mg,route,frequency
NCT04184622,Chronic cholecystitis,Other adverse events of interest,False,False,False,False,False,"Tirzepatide, 15 mg",treatment,630,3.0,0.5,Chronic cholecystitis,Chronic cholecystitis,Gallbladder disease,False,,Tirzepatide,True,True,15.0,SC,QW
NCT04184622,Chronic cholecystitis,Other adverse events of interest,False,False,False,False,False,Placebo,control,643,3.0,0.5,Chronic cholecystitis,Chronic cholecystitis,Gallbladder disease,False,,Tirzepatide,False,False,,,
Exenatide (Byetta)_15,Nausea,Frequent treatment-emergent adverse events (≥5% incidence and greater incidence with Byetta treatment) excluding hypoglycemia,True,False,False,False,False,Placebo,control,483,87.0,18.0,Nausea,Nausea,Nausea,False,,Exenatide (Byetta),False,False,,,
Exenatide (Byetta)_15,Nausea,Frequent treatment-emergent adverse events (≥5% incidence and greater incidence with Byetta treatment) excluding hypoglycemia,True,False,False,False,False,Exenatide,treatment,963,423.0,44.0,Nausea,Nausea,Nausea,False,,Exenatide (Byetta),True,True,,SC,BID
Exenatide (Byetta)_15,Vomiting,Frequent treatment-emergent adverse events (≥5% incidence and greater incidence with Byetta treatment) excluding hypoglycemia,True,False,False,False,False,Placebo,control,483,19.0,4.0,Vomiting,Vomiting,Vomiting,False,,Exenatide (Byetta),False,False,,,
Exenatide (Byetta)_15,Vomiting,Frequent treatment-emergent adverse events (≥5% incidence and greater incidence with Byetta treatment) excluding hypoglycemia,True,False,False,False,False,Exenatide,treatment,963,125.0,13.0,Vomiting,Vomiting,Vomiting,False,,Exenatide (Byetta),True,True,,SC,BID
Exenatide (Byetta)_15,Diarrhea,Frequent treatment-emergent adverse events (≥5% incidence and greater incidence with Byetta treatment) excluding hypoglycemia,True,False,False,False,False,Placebo,control,483,29.0,6.0,Diarrhea,Diarrhea,Diarrhea,False,,Exenatide (Byetta),False,False,,,
Exenatide (Byetta)_15,Diarrhea,Frequent treatment-emergent adverse events (≥5% incidence and greater incidence with Byetta treatment) excluding hypoglycemia,True,False,False,False,False,Exenatide,treatment,963,125.0,13.0,Diarrhea,Diarrhea,Diarrhea,False,,Exenatide (Byetta),True,True,,SC,BID
Exenatide (Byetta)_15,Feeling jittery,Frequent treatment-emergent adverse events (≥5% incidence and greater incidence with Byetta treatment) excluding hypoglycemia,True,False,False,False,False,Placebo,control,483,19.0,4.0,Feeling jittery,Nervousness,Anxiety,False,,Exenatide (Byetta),False,False,,,
Exenatide (Byetta)_15,Feeling jittery,Frequent treatment-emergent adverse events (≥5% incidence and greater incidence with Byetta treatment) excluding hypoglycemia,True,False,False,False,False,Exenatide,treatment,963,87.0,9.0,Feeling jittery,Nervousness,Anxiety,False,,Exenatide (Byetta),True,True,,SC,BID
Exenatide (Byetta)_15,Dizziness,Frequent treatment-emergent adverse events (≥5% incidence and greater incidence with Byetta treatment) excluding hypoglycemia,True,False,False,False,False,Placebo,control,483,29.0,6.0,Dizziness,Dizziness,Dizziness,False,,Exenatide (Byetta),False,False,,,
Exenatide (Byetta)_15,Dizziness,Frequent treatment-emergent adverse events (≥5% incidence and greater incidence with Byetta treatment) excluding hypoglycemia,True,False,False,False,False,Exenatide,treatment,963,87.0,9.0,Dizziness,Dizziness,Dizziness,False,,Exenatide (Byetta),True,True,,SC,BID
Exenatide (Byetta)_15,Headache,Frequent treatment-emergent adverse events (≥5% incidence and greater incidence with Byetta treatment) excluding hypoglycemia,True,False,False,False,False,Placebo,control,483,29.0,6.0,Headache,Headache,Headache,False,,Exenatide (Byetta),False,False,,,
Exenatide (Byetta)_15,Headache,Frequent treatment-emergent adverse events (≥5% incidence and greater incidence with Byetta treatment) excluding hypoglycemia,True,False,False,False,False,Exenatide,treatment,963,87.0,9.0,Headache,Headache,Headache,False,,Exenatide (Byetta),True,True,,SC,BID
Exenatide (Byetta)_15,Dyspepsia,Frequent treatment-emergent adverse events (≥5% incidence and greater incidence with Byetta treatment) excluding hypoglycemia,True,False,False,False,False,Placebo,control,483,14.0,3.0,Dyspepsia,Dyspepsia,Dyspepsia,False,,Exenatide (Byetta),False,False,,,
Exenatide (Byetta)_15,Dyspepsia,Frequent treatment-emergent adverse events (≥5% incidence and greater incidence with Byetta treatment) excluding hypoglycemia,True,False,False,False,False,Exenatide,treatment,963,58.0,6.0,Dyspepsia,Dyspepsia,Dyspepsia,False,,Exenatide (Byetta),True,True,,SC,BID
NCT00707031,Any AE,Overall adverse events,True,False,False,False,False,Lixisenatide 20 µg QD,treatment,318,221.0,69.5,Any AE,Any adverse event,Any adverse event,True,any_ae,Lixisenatide,True,True,0.02,SC,QD
NCT00707031,Any AE,Overall adverse events,True,False,False,False,False,Exenatide 10 µg BID,control,316,228.0,72.2,Any AE,Any adverse event,Any adverse event,True,any_ae,Lixisenatide,True,True,0.01,SC,BID
NCT00707031,Any serious AE,Serious adverse events,False,True,False,False,False,Lixisenatide 20 µg QD,treatment,318,9.0,2.8,Any serious AE,Serious adverse events,Serious adverse events,True,serious_ae,Lixisenatide,True,True,0.02,SC,QD
NCT00707031,Any serious AE,Serious adverse events,False,True,False,False,False,Exenatide 10 µg BID,control,316,7.0,2.2,Any serious AE,Serious adverse events,Serious adverse events,True,serious_ae,Lixisenatide,True,True,0.01,SC,BID
NCT00707031,Death,Fatal adverse events,False,False,True,False,False,Lixisenatide 20 µg QD,treatment,318,1.0,0.3,Death,Death,Fatal adverse events,True,fatal_ae,Lixisenatide,True,True,0.02,SC,QD
NCT00707031,Death,Fatal adverse events,False,False,True,False,False,Exenatide 10 µg BID,control,316,1.0,0.3,Death,Death,Fatal adverse events,True,fatal_ae,Lixisenatide,True,True,0.01,SC,BID
NCT00707031,AE leading to discontinuation,Adverse events leading to discontinuation,False,False,False,True,False,Lixisenatide 20 µg QD,treatment,318,33.0,10.4,AE leading to discontinuation,Adverse event leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Lixisenatide,True,True,0.02,SC,QD
NCT00707031,AE leading to discontinuation,Adverse events leading to discontinuation,False,False,False,True,False,Exenatide 10 µg BID,control,316,41.0,13.0,AE leading to discontinuation,Adverse event leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Lixisenatide,True,True,0.01,SC,BID
NCT00707031,Gastrointestinal disorders (any),Gastrointestinal disorders,True,False,False,False,False,Lixisenatide 20 µg QD,treatment,318,137.0,43.1,Gastrointestinal disorders (any),Gastrointestinal disorders (any),Gastrointestinal disorders (any),True,other_summary,Lixisenatide,True,True,0.02,SC,QD
NCT00707031,Gastrointestinal disorders (any),Gastrointestinal disorders,True,False,False,False,False,Exenatide 10 µg BID,control,316,160.0,50.6,Gastrointestinal disorders (any),Gastrointestinal disorders (any),Gastrointestinal disorders (any),True,other_summary,Lixisenatide,True,True,0.01,SC,BID
NCT00707031,Nausea,Gastrointestinal disorders,True,False,False,False,False,Lixisenatide 20 µg QD,treatment,318,78.0,24.5,Nausea,Nausea,Nausea,False,,Lixisenatide,True,True,0.02,SC,QD
NCT00707031,Nausea,Gastrointestinal disorders,True,False,False,False,False,Exenatide 10 µg BID,control,316,111.0,35.1,Nausea,Nausea,Nausea,False,,Lixisenatide,True,True,0.01,SC,BID
NCT00707031,Vomiting,Gastrointestinal disorders,True,False,False,False,False,Lixisenatide 20 µg QD,treatment,318,32.0,10.1,Vomiting,Vomiting,Vomiting,False,,Lixisenatide,True,True,0.02,SC,QD
NCT00707031,Vomiting,Gastrointestinal disorders,True,False,False,False,False,Exenatide 10 µg BID,control,316,42.0,13.3,Vomiting,Vomiting,Vomiting,False,,Lixisenatide,True,True,0.01,SC,BID
NCT00707031,Diarrhea,Gastrointestinal disorders,True,False,False,False,False,Lixisenatide 20 µg QD,treatment,318,33.0,10.4,Diarrhea,Diarrhea,Diarrhea,False,,Lixisenatide,True,True,0.02,SC,QD
NCT00707031,Diarrhea,Gastrointestinal disorders,True,False,False,False,False,Exenatide 10 µg BID,control,316,42.0,13.3,Diarrhea,Diarrhea,Diarrhea,False,,Lixisenatide,True,True,0.01,SC,BID
NCT00707031,Symptomatic hypoglycemia,Hypoglycemia,True,False,False,False,False,Lixisenatide 20 µg QD,treatment,318,8.0,2.5,Symptomatic hypoglycemia,Symptomatic hypoglycemia,Hypoglycemia,False,,Lixisenatide,True,True,0.02,SC,QD
NCT00707031,Symptomatic hypoglycemia,Hypoglycemia,True,False,False,False,False,Exenatide 10 µg BID,control,316,25.0,7.9,Symptomatic hypoglycemia,Symptomatic hypoglycemia,Hypoglycemia,False,,Lixisenatide,True,True,0.01,SC,BID
NCT00707031,Severe hypoglycemia,Hypoglycemia,False,True,False,False,False,Lixisenatide 20 µg QD,treatment,318,0.0,0.0,Severe hypoglycemia,Severe hypoglycemia,Hypoglycemia,False,,Lixisenatide,True,True,0.02,SC,QD
NCT00707031,Severe hypoglycemia,Hypoglycemia,False,True,False,False,False,Exenatide 10 µg BID,control,316,0.0,0.0,Severe hypoglycemia,Severe hypoglycemia,Hypoglycemia,False,,Lixisenatide,True,True,0.01,SC,BID
NCT05035095,Any adverse events,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Oral semaglutide 50 mg,treatment,334,307.0,92.0,Any adverse events,Any adverse event,Any adverse event,True,any_ae,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Any adverse events,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Placebo,control,333,285.0,86.0,Any adverse events,Any adverse event,Any adverse event,True,any_ae,Oral semaglutide,False,False,,,
NCT05035095,Serious adverse events,Adverse events reported in 5% of patients or more by MedDRA preferred term,False,True,False,False,False,Oral semaglutide 50 mg,treatment,334,32.0,10.0,Serious adverse events,Serious adverse events,Serious adverse events,True,serious_ae,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Serious adverse events,Adverse events reported in 5% of patients or more by MedDRA preferred term,False,True,False,False,False,Placebo,control,333,29.0,9.0,Serious adverse events,Serious adverse events,Serious adverse events,True,serious_ae,Oral semaglutide,False,False,,,
NCT05035095,Adverse events leading to trial product discontinuation,Adverse events reported in 5% of patients or more by MedDRA preferred term,False,False,False,True,False,Oral semaglutide 50 mg,treatment,334,19.0,6.0,Adverse events leading to trial product discontinuation,Adverse events leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Adverse events leading to trial product discontinuation,Adverse events reported in 5% of patients or more by MedDRA preferred term,False,False,False,True,False,Placebo,control,333,12.0,4.0,Adverse events leading to trial product discontinuation,Adverse events leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Oral semaglutide,False,False,,,
NCT05035095,Gastrointestinal disorders,Adverse events reported in 5% of patients or more by MedDRA preferred term,False,False,False,False,True,Oral semaglutide 50 mg,treatment,334,12.0,4.0,Gastrointestinal disorders,Gastrointestinal disorders,Gastrointestinal disorders,True,other_summary,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Gastrointestinal disorders,Adverse events reported in 5% of patients or more by MedDRA preferred term,False,False,False,False,True,Placebo,control,333,5.0,2.0,Gastrointestinal disorders,Gastrointestinal disorders,Gastrointestinal disorders,True,other_summary,Oral semaglutide,False,False,,,
NCT05035095,Fatal events,Adverse events reported in 5% of patients or more by MedDRA preferred term,False,False,True,False,False,Oral semaglutide 50 mg,treatment,334,0.0,0.0,Fatal events,Fatal adverse events,Fatal adverse events,True,fatal_ae,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Fatal events,Adverse events reported in 5% of patients or more by MedDRA preferred term,False,False,True,False,False,Placebo,control,333,0.0,0.0,Fatal events,Fatal adverse events,Fatal adverse events,True,fatal_ae,Oral semaglutide,False,False,,,
NCT05035095,Nausea,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Oral semaglutide 50 mg,treatment,334,173.0,52.0,Nausea,Nausea,Nausea,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Nausea,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Placebo,control,333,51.0,15.0,Nausea,Nausea,Nausea,False,,Oral semaglutide,False,False,,,
NCT05035095,COVID-19,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Oral semaglutide 50 mg,treatment,334,120.0,36.0,COVID-19,COVID-19,COVID-19,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,COVID-19,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Placebo,control,333,116.0,35.0,COVID-19,COVID-19,COVID-19,False,,Oral semaglutide,False,False,,,
NCT05035095,Constipation,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Oral semaglutide 50 mg,treatment,334,92.0,28.0,Constipation,Constipation,Constipation,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Constipation,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Placebo,control,333,50.0,15.0,Constipation,Constipation,Constipation,False,,Oral semaglutide,False,False,,,
NCT05035095,Diarrhoea,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Oral semaglutide 50 mg,treatment,334,89.0,27.0,Diarrhoea,Diarrhea,Diarrhea,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Diarrhoea,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Placebo,control,333,56.0,17.0,Diarrhoea,Diarrhea,Diarrhea,False,,Oral semaglutide,False,False,,,
NCT05035095,Vomiting,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Oral semaglutide 50 mg,treatment,334,80.0,24.0,Vomiting,Vomiting,Vomiting,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Vomiting,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Placebo,control,333,12.0,4.0,Vomiting,Vomiting,Vomiting,False,,Oral semaglutide,False,False,,,
NCT05035095,Decreased appetite,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Oral semaglutide 50 mg,treatment,334,56.0,17.0,Decreased appetite,Decreased appetite,Decreased appetite,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Decreased appetite,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Placebo,control,333,24.0,7.0,Decreased appetite,Decreased appetite,Decreased appetite,False,,Oral semaglutide,False,False,,,
NCT05035095,Dyspepsia,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Oral semaglutide 50 mg,treatment,334,47.0,14.0,Dyspepsia,Dyspepsia,Dyspepsia,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Dyspepsia,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Placebo,control,333,17.0,5.0,Dyspepsia,Dyspepsia,Dyspepsia,False,,Oral semaglutide,False,False,,,
NCT05035095,Headache,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Oral semaglutide 50 mg,treatment,334,46.0,14.0,Headache,Headache,Headache,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Headache,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Placebo,control,333,29.0,9.0,Headache,Headache,Headache,False,,Oral semaglutide,False,False,,,
NCT05035095,Nasopharyngitis,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Oral semaglutide 50 mg,treatment,334,38.0,11.0,Nasopharyngitis,Nasopharyngitis,Nasopharyngitis,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Nasopharyngitis,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Placebo,control,333,49.0,15.0,Nasopharyngitis,Nasopharyngitis,Nasopharyngitis,False,,Oral semaglutide,False,False,,,
NCT05035095,Abdominal pain upper,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Oral semaglutide 50 mg,treatment,334,32.0,10.0,Abdominal pain upper,Upper abdominal pain,Abdominal pain,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Abdominal pain upper,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Placebo,control,333,12.0,4.0,Abdominal pain upper,Upper abdominal pain,Abdominal pain,False,,Oral semaglutide,False,False,,,
NCT05035095,Eructation,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Oral semaglutide 50 mg,treatment,334,32.0,10.0,Eructation,Eructation,GI gas-related symptoms,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Eructation,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Placebo,control,333,7.0,2.0,Eructation,Eructation,GI gas-related symptoms,False,,Oral semaglutide,False,False,,,
NCT05035095,Gastro-oesophageal reflux disease,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Oral semaglutide 50 mg,treatment,334,29.0,9.0,Gastro-oesophageal reflux disease,Gastroesophageal reflux disease,Gastroesophageal reflux disease,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Gastro-oesophageal reflux disease,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Placebo,control,333,11.0,3.0,Gastro-oesophageal reflux disease,Gastroesophageal reflux disease,Gastroesophageal reflux disease,False,,Oral semaglutide,False,False,,,
NCT05035095,Dizziness,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Oral semaglutide 50 mg,treatment,334,27.0,8.0,Dizziness,Dizziness,Dizziness,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Dizziness,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Placebo,control,333,16.0,5.0,Dizziness,Dizziness,Dizziness,False,,Oral semaglutide,False,False,,,
NCT05035095,Influenza,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Oral semaglutide 50 mg,treatment,334,26.0,8.0,Influenza,Influenza,Influenza,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Influenza,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Placebo,control,333,18.0,5.0,Influenza,Influenza,Influenza,False,,Oral semaglutide,False,False,,,
NCT05035095,Abdominal distension,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Oral semaglutide 50 mg,treatment,334,25.0,7.0,Abdominal distension,Abdominal distension,GI gas-related symptoms,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Abdominal distension,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Placebo,control,333,16.0,5.0,Abdominal distension,Abdominal distension,GI gas-related symptoms,False,,Oral semaglutide,False,False,,,
NCT05035095,Fatigue,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Oral semaglutide 50 mg,treatment,334,24.0,7.0,Fatigue,Fatigue,Fatigue,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Fatigue,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Placebo,control,333,20.0,6.0,Fatigue,Fatigue,Fatigue,False,,Oral semaglutide,False,False,,,
NCT05035095,Alopecia,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Oral semaglutide 50 mg,treatment,334,23.0,7.0,Alopecia,Alopecia,Alopecia,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Alopecia,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Placebo,control,333,9.0,3.0,Alopecia,Alopecia,Alopecia,False,,Oral semaglutide,False,False,,,
NCT05035095,Abdominal pain,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Oral semaglutide 50 mg,treatment,334,22.0,7.0,Abdominal pain,Abdominal pain,Abdominal pain,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Abdominal pain,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Placebo,control,333,16.0,5.0,Abdominal pain,Abdominal pain,Abdominal pain,False,,Oral semaglutide,False,False,,,
NCT05035095,Arthralgia,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Oral semaglutide 50 mg,treatment,334,22.0,7.0,Arthralgia,Arthralgia,Joint disorders,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Arthralgia,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Placebo,control,333,38.0,11.0,Arthralgia,Arthralgia,Joint disorders,False,,Oral semaglutide,False,False,,,
NCT05035095,Flatulence,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Oral semaglutide 50 mg,treatment,334,19.0,6.0,Flatulence,Flatulence,GI gas-related symptoms,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Flatulence,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Placebo,control,333,13.0,4.0,Flatulence,Flatulence,GI gas-related symptoms,False,,Oral semaglutide,False,False,,,
NCT05035095,Upper-respiratory-tract infection,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Oral semaglutide 50 mg,treatment,334,19.0,6.0,Upper-respiratory-tract infection,Upper respiratory tract infection,Upper respiratory tract infection,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Upper-respiratory-tract infection,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Placebo,control,333,20.0,6.0,Upper-respiratory-tract infection,Upper respiratory tract infection,Upper respiratory tract infection,False,,Oral semaglutide,False,False,,,
NCT05035095,Urinary-tract infection,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Oral semaglutide 50 mg,treatment,334,19.0,6.0,Urinary-tract infection,Urinary tract infection,Urinary tract infection,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Urinary-tract infection,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Placebo,control,333,8.0,2.0,Urinary-tract infection,Urinary tract infection,Urinary tract infection,False,,Oral semaglutide,False,False,,,
NCT05035095,Gastroenteritis,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Oral semaglutide 50 mg,treatment,334,18.0,5.0,Gastroenteritis,Gastroenteritis,Gastroenteritis,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Gastroenteritis,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,True,Placebo,control,333,10.0,3.0,Gastroenteritis,Gastroenteritis,Gastroenteritis,False,,Oral semaglutide,False,False,,,
NCT05035095,Back pain,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Oral semaglutide 50 mg,treatment,334,16.0,5.0,Back pain,Back pain,Musculoskeletal pain,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Back pain,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Placebo,control,333,24.0,7.0,Back pain,Back pain,Musculoskeletal pain,False,,Oral semaglutide,False,False,,,
NCT05035095,Sinusitis,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Oral semaglutide 50 mg,treatment,334,12.0,4.0,Sinusitis,Sinusitis,Sinusitis,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Sinusitis,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Placebo,control,333,18.0,5.0,Sinusitis,Sinusitis,Sinusitis,False,,Oral semaglutide,False,False,,,
NCT05035095,Hypertension,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Oral semaglutide 50 mg,treatment,334,10.0,3.0,Hypertension,Hypertension,Hypertension,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Hypertension,Adverse events reported in 5% of patients or more by MedDRA preferred term,True,False,False,False,False,Placebo,control,333,22.0,7.0,Hypertension,Hypertension,Hypertension,False,,Oral semaglutide,False,False,,,
NCT05035095,Gastrointestinal disorders,Safety areas of interest,True,False,False,False,True,Oral semaglutide 50 mg,treatment,334,268.0,80.0,Gastrointestinal disorders,Gastrointestinal disorders,Gastrointestinal disorders,True,other_summary,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Gastrointestinal disorders,Safety areas of interest,True,False,False,False,True,Placebo,control,333,154.0,46.0,Gastrointestinal disorders,Gastrointestinal disorders,Gastrointestinal disorders,True,other_summary,Oral semaglutide,False,False,,,
NCT05035095,Cardiovascular disorders,Safety areas of interest,True,False,False,False,True,Oral semaglutide 50 mg,treatment,334,39.0,12.0,Cardiovascular disorders,Cardiovascular disorders,Cardiovascular disorders,True,other_summary,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Cardiovascular disorders,Safety areas of interest,True,False,False,False,True,Placebo,control,333,44.0,13.0,Cardiovascular disorders,Cardiovascular disorders,Cardiovascular disorders,True,other_summary,Oral semaglutide,False,False,,,
NCT05035095,Psychiatric disorders,Safety areas of interest,True,False,False,False,True,Oral semaglutide 50 mg,treatment,334,31.0,9.0,Psychiatric disorders,Psychiatric disorders,Psychiatric disorders,True,other_summary,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Psychiatric disorders,Safety areas of interest,True,False,False,False,True,Placebo,control,333,34.0,10.0,Psychiatric disorders,Psychiatric disorders,Psychiatric disorders,True,other_summary,Oral semaglutide,False,False,,,
NCT05035095,Benign and malignant neoplasms,Safety areas of interest,True,False,False,False,True,Oral semaglutide 50 mg,treatment,334,30.0,9.0,Benign and malignant neoplasms,Benign and malignant neoplasms,Neoplasms,True,other_summary,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Benign and malignant neoplasms,Safety areas of interest,True,False,False,False,True,Placebo,control,333,17.0,5.0,Benign and malignant neoplasms,Benign and malignant neoplasms,Neoplasms,True,other_summary,Oral semaglutide,False,False,,,
NCT05035095,Allergic reactions,Safety areas of interest,True,False,False,False,False,Oral semaglutide 50 mg,treatment,334,26.0,8.0,Allergic reactions,Hypersensitivity,Hypersensitivity,False,,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Allergic reactions,Safety areas of interest,True,False,False,False,False,Placebo,control,333,17.0,5.0,Allergic reactions,Hypersensitivity,Hypersensitivity,False,,Oral semaglutide,False,False,,,
NCT05035095,Gallbladder-related disorders,Safety areas of interest,True,False,False,False,True,Oral semaglutide 50 mg,treatment,334,13.0,4.0,Gallbladder-related disorders,Gallbladder-related disorders,Gallbladder-related disorders,True,other_summary,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Gallbladder-related disorders,Safety areas of interest,True,False,False,False,True,Placebo,control,333,4.0,1.0,Gallbladder-related disorders,Gallbladder-related disorders,Gallbladder-related disorders,True,other_summary,Oral semaglutide,False,False,,,
NCT05035095,Hepatobiliary disorders,Safety areas of interest,True,False,False,False,True,Oral semaglutide 50 mg,treatment,334,13.0,4.0,Hepatobiliary disorders,Hepatobiliary disorders,Hepatobiliary disorders,True,other_summary,Oral semaglutide,True,True,50.0,oral,QD
NCT05035095,Hepatobiliary disorders,Safety areas of interest,True,False,False,False,True,Placebo,control,333,4.0,1.0,Hepatobiliary disorders,Hepatobiliary disorders,Hepatobiliary disorders,True,other_summary,Oral semaglutide,False,False,,,
NCT05035095,Cholelithiasis,Safety areas of interest,True,False,False,False,True,Oral semaglutide 50 mg,treatment,334,11.0,3.0,Cholelithiasis,Cholelithiasis,Gallbladder disease,False,,Oral semaglutide,True,True,50.0,oral,QD
