trial_id,variable_label,variable_label_raw,categorical_label,variable_type,units,arm_label,arm_role,arm_total_n,n,percent,mean,sd,raw_value
NCT02465515,Age,"Age, years",,continuous,years,Albiglutide,treatment,4731,0,0.0,64.1,8.7,64·1 (8·7)
NCT02465515,Age,"Age, years",,continuous,years,Placebo,control,4732,0,0.0,64.2,8.7,64·2 (8·7)
NCT02465515,Sex,Female,Sex,categorical,,Albiglutide,treatment,4731,1427,30.0,0.0,0.0,1427 (30%)
NCT02465515,Sex,Female,Sex,categorical,,Placebo,control,4732,1467,31.0,0.0,0.0,1467 (31%)
NCT02465515,Sex,Male,Sex,categorical,,Albiglutide,treatment,4731,3304,70.0,0.0,0.0,3304 (70%)
NCT02465515,Sex,Male,Sex,categorical,,Placebo,control,4732,3265,69.0,0.0,0.0,3265 (69%)
NCT02465515,Race or ethnicity,Non-Hispanic white,Race or ethnicity,categorical,,Albiglutide,treatment,4731,3295,70.0,0.0,0.0,3295 (70%)
NCT02465515,Race or ethnicity,Non-Hispanic white,Race or ethnicity,categorical,,Placebo,control,4732,3288,69.0,0.0,0.0,3288 (69%)
NCT02465515,Race or ethnicity,Asian,Race or ethnicity,categorical,,Albiglutide,treatment,4731,228,5.0,0.0,0.0,228 (5%)
NCT02465515,Race or ethnicity,Asian,Race or ethnicity,categorical,,Placebo,control,4732,242,5.0,0.0,0.0,242 (5%)
NCT02465515,Race or ethnicity,Non-Hispanic black or African-American,Race or ethnicity,categorical,,Albiglutide,treatment,4731,111,2.0,0.0,0.0,111 (2%)
NCT02465515,Race or ethnicity,Non-Hispanic black or African-American,Race or ethnicity,categorical,,Placebo,control,4732,114,2.0,0.0,0.0,114 (2%)
NCT02465515,Race or ethnicity,Hispanic,Race or ethnicity,categorical,,Albiglutide,treatment,4731,1005,21.0,0.0,0.0,1005 (21%)
NCT02465515,Race or ethnicity,Hispanic,Race or ethnicity,categorical,,Placebo,control,4732,988,21.0,0.0,0.0,988 (21%)
NCT02465515,Race or ethnicity,Other,Race or ethnicity,categorical,,Albiglutide,treatment,4731,92,2.0,0.0,0.0,92 (2%)
NCT02465515,Race or ethnicity,Other,Race or ethnicity,categorical,,Placebo,control,4732,100,2.0,0.0,0.0,100 (2%)
NCT02465515,Geographic region,Western Europe,Geographic region,categorical,,Albiglutide,treatment,4731,1684,36.0,0.0,0.0,1684 (36%)
NCT02465515,Geographic region,Western Europe,Geographic region,categorical,,Placebo,control,4732,1708,36.0,0.0,0.0,1708 (36%)
NCT02465515,Geographic region,Eastern and central Europe,Geographic region,categorical,,Albiglutide,treatment,4731,1037,22.0,0.0,0.0,1037 (22%)
NCT02465515,Geographic region,Eastern and central Europe,Geographic region,categorical,,Placebo,control,4732,1010,21.0,0.0,0.0,1010 (21%)
NCT02465515,Geographic region,North America,Geographic region,categorical,,Albiglutide,treatment,4731,967,20.0,0.0,0.0,967 (20%)
NCT02465515,Geographic region,North America,Geographic region,categorical,,Placebo,control,4732,978,21.0,0.0,0.0,978 (21%)
NCT02465515,Geographic region,Latin America,Geographic region,categorical,,Albiglutide,treatment,4731,858,18.0,0.0,0.0,858 (18%)
NCT02465515,Geographic region,Latin America,Geographic region,categorical,,Placebo,control,4732,845,18.0,0.0,0.0,845 (18%)
NCT02465515,Geographic region,Asia Pacific,Geographic region,categorical,,Albiglutide,treatment,4731,185,4.0,0.0,0.0,185 (4%)
NCT02465515,Geographic region,Asia Pacific,Geographic region,categorical,,Placebo,control,4732,191,4.0,0.0,0.0,191 (4%)
NCT02465515,Current smokers,Current smokers,,categorical,,Albiglutide,treatment,4731,737,16.0,0.0,0.0,737 (16%)
NCT02465515,Current smokers,Current smokers,,categorical,,Placebo,control,4732,751,16.0,0.0,0.0,751 (16%)
NCT02465515,Medical history,Coronary artery disease*,Medical history,categorical,,Albiglutide,treatment,4731,3333,70.0,0.0,0.0,3333 (70%)
NCT02465515,Medical history,Coronary artery disease*,Medical history,categorical,,Placebo,control,4732,3345,71.0,0.0,0.0,3345 (71%)
NCT02465515,Medical history,Hypertension,Medical history,categorical,,Albiglutide,treatment,4731,4089,86.0,0.0,0.0,4089 (86%)
NCT02465515,Medical history,Hypertension,Medical history,categorical,,Placebo,control,4732,4095,87.0,0.0,0.0,4095 (87%)
NCT02465515,Medical history,Myocardial infarction,Medical history,categorical,,Albiglutide,treatment,4731,2223,47.0,0.0,0.0,2223 (47%)
NCT02465515,Medical history,Myocardial infarction,Medical history,categorical,,Placebo,control,4732,2236,47.0,0.0,0.0,2236 (47%)
NCT02465515,Medical history,Coronary artery bypass surgery,Medical history,categorical,,Albiglutide,treatment,4731,890,19.0,0.0,0.0,890 (19%)
NCT02465515,Medical history,Coronary artery bypass surgery,Medical history,categorical,,Placebo,control,4732,842,18.0,0.0,0.0,842 (18%)
NCT02465515,Medical history,Percutaneous coronary intervention,Medical history,categorical,,Albiglutide,treatment,4731,2050,43.0,0.0,0.0,2050 (43%)
NCT02465515,Medical history,Percutaneous coronary intervention,Medical history,categorical,,Placebo,control,4732,2113,45.0,0.0,0.0,2113 (45%)
NCT02465515,Medical history,Stroke,Medical history,categorical,,Albiglutide,treatment,4731,827,17.0,0.0,0.0,827 (17%)
NCT02465515,Medical history,Stroke,Medical history,categorical,,Placebo,control,4732,854,18.0,0.0,0.0,854 (18%)
NCT02465515,Medical history,Peripheral artery disease,Medical history,categorical,,Albiglutide,treatment,4731,1195,25.0,0.0,0.0,1195 (25%)
NCT02465515,Medical history,Peripheral artery disease,Medical history,categorical,,Placebo,control,4732,1159,24.0,0.0,0.0,1159 (24%)
NCT02465515,Medical history,Heart failure,Medical history,categorical,,Albiglutide,treatment,4731,954,20.0,0.0,0.0,954 (20%)
NCT02465515,Medical history,Heart failure,Medical history,categorical,,Placebo,control,4732,968,20.0,0.0,0.0,968 (20%)
NCT02465515,Medical history,Atrial fibrillation,Medical history,categorical,,Albiglutide,treatment,4731,394,8.0,0.0,0.0,394 (8%)
NCT02465515,Medical history,Atrial fibrillation,Medical history,categorical,,Placebo,control,4732,392,8.0,0.0,0.0,392 (8%)
NCT02465515,Body-mass index,"Body-mass index, kg/m²",,continuous,kg/m²,Albiglutide,treatment,4731,0,0.0,32.3,5.9,32·3 (5·9)
NCT02465515,Body-mass index,"Body-mass index, kg/m²",,continuous,kg/m²,Placebo,control,4732,0,0.0,32.3,5.9,32·3 (5·9)
NCT02465515,Blood pressure,Systolic,Blood pressure,continuous,mm Hg,Albiglutide,treatment,4731,0,0.0,134.8,16.6,134·8 (16·6)
NCT02465515,Blood pressure,Systolic,Blood pressure,continuous,mm Hg,Placebo,control,4732,0,0.0,134.7,16.5,134·7 (16·5)
NCT02465515,Blood pressure,Diastolic,Blood pressure,continuous,mm Hg,Albiglutide,treatment,4731,0,0.0,76.8,10.1,76·8 (10·1)
NCT02465515,Blood pressure,Diastolic,Blood pressure,continuous,mm Hg,Placebo,control,4732,0,0.0,76.8,10.1,76·8 (10·1)
NCT02465515,Glycated haemoglobin,"Glycated haemoglobin, %",,continuous,%,Albiglutide,treatment,4731,0,0.0,8.76,1.5,8·76 (1·5)
NCT02465515,Glycated haemoglobin,"Glycated haemoglobin, %",,continuous,%,Placebo,control,4732,0,0.0,8.72,1.5,8·72 (1·5)
NCT02465515,eGFR,"eGFR, mL/min per 1·73 m²",,continuous,mL/min per 1·73 m²,Albiglutide,treatment,4731,0,0.0,79.1,25.6,79·1 (25·6)
NCT02465515,eGFR,"eGFR, mL/min per 1·73 m²",,continuous,mL/min per 1·73 m²,Placebo,control,4732,0,0.0,78.9,25.4,78·9 (25·4)
NCT02465515,Duration of diabetes,"Duration of diabetes, years",,continuous,years,Albiglutide,treatment,4731,0,0.0,14.1,8.6,14·1 (8·6)
NCT02465515,Duration of diabetes,"Duration of diabetes, years",,continuous,years,Placebo,control,4732,0,0.0,14.2,8.9,14·2 (8·9)
NCT02465515,History of microvascular disease,Diabetic eye disease,History of microvascular disease,categorical,,Albiglutide,treatment,4731,982,21.0,0.0,0.0,982 (21%)
NCT02465515,History of microvascular disease,Diabetic eye disease,History of microvascular disease,categorical,,Placebo,control,4732,955,20.0,0.0,0.0,955 (20%)
NCT02465515,History of microvascular disease,Nephropathy,History of microvascular disease,categorical,,Albiglutide,treatment,4731,898,19.0,0.0,0.0,898 (19%)
NCT02465515,History of microvascular disease,Nephropathy,History of microvascular disease,categorical,,Placebo,control,4732,840,18.0,0.0,0.0,840 (18%)
NCT02465515,History of microvascular disease,Peripheral sensory neuropathy,History of microvascular disease,categorical,,Albiglutide,treatment,4731,1562,33.0,0.0,0.0,1562 (33%)
NCT02465515,History of microvascular disease,Peripheral sensory neuropathy,History of microvascular disease,categorical,,Placebo,control,4732,1533,32.0,0.0,0.0,1533 (32%)
NCT02465515,History of microvascular disease,Autonomic neuropathy,History of microvascular disease,categorical,,Albiglutide,treatment,4731,143,3.0,0.0,0.0,143 (3%)
NCT02465515,History of microvascular disease,Autonomic neuropathy,History of microvascular disease,categorical,,Placebo,control,4732,107,2.0,0.0,0.0,107 (2%)
NCT02465515,Cardiovascular medications,Beta-blocker,Cardiovascular medications,categorical,,Albiglutide,treatment,4731,3128,66.0,0.0,0.0,3128 (66%)
NCT02465515,Cardiovascular medications,Beta-blocker,Cardiovascular medications,categorical,,Placebo,control,4732,3182,67.0,0.0,0.0,3182 (67%)
NCT02465515,Cardiovascular medications,Calcium channel blocker,Cardiovascular medications,categorical,,Albiglutide,treatment,4731,1428,30.0,0.0,0.0,1428 (30%)
NCT02465515,Cardiovascular medications,Calcium channel blocker,Cardiovascular medications,categorical,,Placebo,control,4732,1431,30.0,0.0,0.0,1431 (30%)
NCT02465515,Cardiovascular medications,Angiotensin-converting-enzyme inhibitor,Cardiovascular medications,categorical,,Albiglutide,treatment,4731,2263,48.0,0.0,0.0,2263 (48%)
NCT02465515,Cardiovascular medications,Angiotensin-converting-enzyme inhibitor,Cardiovascular medications,categorical,,Placebo,control,4732,2353,50.0,0.0,0.0,2353 (50%)
NCT02465515,Cardiovascular medications,Angiotensin receptor blocker,Cardiovascular medications,categorical,,Albiglutide,treatment,4731,1599,34.0,0.0,0.0,1599 (34%)
NCT02465515,Cardiovascular medications,Angiotensin receptor blocker,Cardiovascular medications,categorical,,Placebo,control,4732,1511,32.0,0.0,0.0,1511 (32%)
NCT02465515,Cardiovascular medications,Thiazide diuretic,Cardiovascular medications,categorical,,Albiglutide,treatment,4731,1089,23.0,0.0,0.0,1089 (23%)
NCT02465515,Cardiovascular medications,Thiazide diuretic,Cardiovascular medications,categorical,,Placebo,control,4732,1037,22.0,0.0,0.0,1037 (22%)
NCT02465515,Cardiovascular medications,Loop diuretic,Cardiovascular medications,categorical,,Albiglutide,treatment,4731,895,19.0,0.0,0.0,895 (19%)
NCT02465515,Cardiovascular medications,Loop diuretic,Cardiovascular medications,categorical,,Placebo,control,4732,899,19.0,0.0,0.0,899 (19%)
NCT02465515,Cardiovascular medications,Statin,Cardiovascular medications,categorical,,Albiglutide,treatment,4731,3967,84.0,0.0,0.0,3967 (84%)
NCT02465515,Cardiovascular medications,Statin,Cardiovascular medications,categorical,,Placebo,control,4732,3988,84.0,0.0,0.0,3988 (84%)
NCT02465515,Cardiovascular medications,Aspirin,Cardiovascular medications,categorical,,Albiglutide,treatment,4731,3652,77.0,0.0,0.0,3652 (77%)
NCT02465515,Cardiovascular medications,Aspirin,Cardiovascular medications,categorical,,Placebo,control,4732,3639,77.0,0.0,0.0,3639 (77%)
NCT02465515,Cardiovascular medications,P2Y12 inhibitor,Cardiovascular medications,categorical,,Albiglutide,treatment,4731,1224,26.0,0.0,0.0,1224 (26%)
NCT02465515,Cardiovascular medications,P2Y12 inhibitor,Cardiovascular medications,categorical,,Placebo,control,4732,1251,26.0,0.0,0.0,1251 (26%)
NCT02465515,Glucose-lowering medications,None or diet,Glucose-lowering medications,categorical,,Albiglutide,treatment,4731,42,1.0,0.0,0.0,42 (1%)
NCT02465515,Glucose-lowering medications,None or diet,Glucose-lowering medications,categorical,,Placebo,control,4732,35,1.0,0.0,0.0,35 (1%)
NCT02465515,Glucose-lowering medications,Biguanide,Glucose-lowering medications,categorical,,Albiglutide,treatment,4731,3463,73.0,0.0,0.0,3463 (73%)
NCT02465515,Glucose-lowering medications,Biguanide,Glucose-lowering medications,categorical,,Placebo,control,4732,3506,74.0,0.0,0.0,3506 (74%)
NCT02465515,Glucose-lowering medications,Sulfonylurea,Glucose-lowering medications,categorical,,Albiglutide,treatment,4731,1346,28.0,0.0,0.0,1346 (28%)
NCT02465515,Glucose-lowering medications,Sulfonylurea,Glucose-lowering medications,categorical,,Placebo,control,4732,1379,29.0,0.0,0.0,1379 (29%)
NCT02465515,Glucose-lowering medications,Insulin,Glucose-lowering medications,categorical,,Albiglutide,treatment,4731,2860,60.0,0.0,0.0,2860 (60%)
NCT02465515,Glucose-lowering medications,Insulin,Glucose-lowering medications,categorical,,Placebo,control,4732,2737,58.0,0.0,0.0,2737 (58%)
NCT02465515,Glucose-lowering medications,Dipeptidyl peptidase 4 inhibitor,Glucose-lowering medications,categorical,,Albiglutide,treatment,4731,698,15.0,0.0,0.0,698 (15%)
NCT02465515,Glucose-lowering medications,Dipeptidyl peptidase 4 inhibitor,Glucose-lowering medications,categorical,,Placebo,control,4732,739,16.0,0.0,0.0,739 (16%)
NCT02465515,Glucose-lowering medications,Sodium-glucose cotransporter,Glucose-lowering medications,categorical,,Albiglutide,treatment,4731,310,7.0,0.0,0.0,310 (7%)
NCT02465515,Glucose-lowering medications,Sodium-glucose cotransporter,Glucose-lowering medications,categorical,,Placebo,control,4732,265,6.0,0.0,0.0,265 (6%)
NCT02465515,Glucose-lowering medications,2 inhibitor,Glucose-lowering medications,categorical,,Albiglutide,treatment,4731,0,0.0,0.0,0.0,
NCT02465515,Glucose-lowering medications,2 inhibitor,Glucose-lowering medications,categorical,,Placebo,control,4732,0,0.0,0.0,0.0,
NCT02465515,Glucose-lowering medications,Thiazolidinedione,Glucose-lowering medications,categorical,,Albiglutide,treatment,4731,92,2.0,0.0,0.0,92 (2%)
NCT02465515,Glucose-lowering medications,Thiazolidinedione,Glucose-lowering medications,categorical,,Placebo,control,4732,102,2.0,0.0,0.0,102 (2%)
NCT02465515,Glucose-lowering medications,Glinide,Glucose-lowering medications,categorical,,Albiglutide,treatment,4731,66,1.0,0.0,0.0,66 (1%)
NCT02465515,Glucose-lowering medications,Glinide,Glucose-lowering medications,categorical,,Placebo,control,4732,96,2.0,0.0,0.0,96 (2%)
NCT02465515,Glucose-lowering medications,α-glucosidase inhibitor,Glucose-lowering medications,categorical,,Albiglutide,treatment,4731,34,1.0,0.0,0.0,34 (1%)
NCT02465515,Glucose-lowering medications,α-glucosidase inhibitor,Glucose-lowering medications,categorical,,Placebo,control,4732,37,1.0,0.0,0.0,37 (1%)
NCT04184622,Age,Age — yr,,continuous,years,"Tirzepatide, 5 mg",treatment,630,0,0.0,45.6,12.7,45.6±12.7
NCT04184622,Age,Age — yr,,continuous,years,"Tirzepatide, 10 mg",treatment,636,0,0.0,44.7,12.4,44.7±12.4
NCT04184622,Age,Age — yr,,continuous,years,"Tirzepatide, 15 mg",treatment,630,0,0.0,44.9,12.3,44.9±12.3
NCT04184622,Age,Age — yr,,continuous,years,Placebo,control,643,0,0.0,44.4,12.5,44.4±12.5
NCT04184622,Female sex,Female sex — no. (%),,categorical,,"Tirzepatide, 5 mg",treatment,630,426,67.6,0.0,0.0,426 (67.6)
NCT04184622,Female sex,Female sex — no. (%),,categorical,,"Tirzepatide, 10 mg",treatment,636,427,67.1,0.0,0.0,427 (67.1)
NCT04184622,Female sex,Female sex — no. (%),,categorical,,"Tirzepatide, 15 mg",treatment,630,425,67.5,0.0,0.0,425 (67.5)
NCT04184622,Female sex,Female sex — no. (%),,categorical,,Placebo,control,643,436,67.8,0.0,0.0,436 (67.8)
NCT04184622,Race or ethnic group,American Indian or Alaska Native,Race or ethnic group,categorical,,"Tirzepatide, 5 mg",treatment,630,56,8.9,0.0,0.0,56 (8.9)
NCT04184622,Race or ethnic group,American Indian or Alaska Native,Race or ethnic group,categorical,,"Tirzepatide, 10 mg",treatment,636,58,9.1,0.0,0.0,58 (9.1)
NCT04184622,Race or ethnic group,American Indian or Alaska Native,Race or ethnic group,categorical,,"Tirzepatide, 15 mg",treatment,630,59,9.4,0.0,0.0,59 (9.4)
NCT04184622,Race or ethnic group,American Indian or Alaska Native,Race or ethnic group,categorical,,Placebo,control,643,58,9.0,0.0,0.0,58 (9.0)
NCT04184622,Race or ethnic group,Asian,Race or ethnic group,categorical,,"Tirzepatide, 5 mg",treatment,630,68,10.8,0.0,0.0,68 (10.8)
NCT04184622,Race or ethnic group,Asian,Race or ethnic group,categorical,,"Tirzepatide, 10 mg",treatment,636,71,11.2,0.0,0.0,71 (11.2)
NCT04184622,Race or ethnic group,Asian,Race or ethnic group,categorical,,"Tirzepatide, 15 mg",treatment,630,66,10.5,0.0,0.0,66 (10.5)
NCT04184622,Race or ethnic group,Asian,Race or ethnic group,categorical,,Placebo,control,643,71,11.0,0.0,0.0,71 (11.0)
NCT04184622,Race or ethnic group,Black or African American,Race or ethnic group,categorical,,"Tirzepatide, 5 mg",treatment,630,48,7.6,0.0,0.0,48 (7.6)
NCT04184622,Race or ethnic group,Black or African American,Race or ethnic group,categorical,,"Tirzepatide, 10 mg",treatment,636,47,7.4,0.0,0.0,47 (7.4)
NCT04184622,Race or ethnic group,Black or African American,Race or ethnic group,categorical,,"Tirzepatide, 15 mg",treatment,630,51,8.1,0.0,0.0,51 (8.1)
NCT04184622,Race or ethnic group,Black or African American,Race or ethnic group,categorical,,Placebo,control,643,55,8.6,0.0,0.0,55 (8.6)
NCT04184622,Race or ethnic group,White,Race or ethnic group,categorical,,"Tirzepatide, 5 mg",treatment,630,447,71.0,0.0,0.0,447 (71.0)
NCT04184622,Race or ethnic group,White,Race or ethnic group,categorical,,"Tirzepatide, 10 mg",treatment,636,452,71.1,0.0,0.0,452 (71.1)
NCT04184622,Race or ethnic group,White,Race or ethnic group,categorical,,"Tirzepatide, 15 mg",treatment,630,443,70.3,0.0,0.0,443 (70.3)
NCT04184622,Race or ethnic group,White,Race or ethnic group,categorical,,Placebo,control,643,450,70.0,0.0,0.0,450 (70.0)
NCT04184622,Race or ethnic group,Native Hawaiian or other Pacific Islander,Race or ethnic group,categorical,,"Tirzepatide, 5 mg",treatment,630,2,0.3,0.0,0.0,2 (0.3)
NCT04184622,Race or ethnic group,Native Hawaiian or other Pacific Islander,Race or ethnic group,categorical,,"Tirzepatide, 10 mg",treatment,636,2,0.3,0.0,0.0,2 (0.3)
NCT04184622,Race or ethnic group,Native Hawaiian or other Pacific Islander,Race or ethnic group,categorical,,"Tirzepatide, 15 mg",treatment,630,3,0.5,0.0,0.0,3 (0.5)
NCT04184622,Race or ethnic group,Native Hawaiian or other Pacific Islander,Race or ethnic group,categorical,,Placebo,control,643,2,0.3,0.0,0.0,2 (0.3)
NCT04184622,Race or ethnic group,Multiple,Race or ethnic group,categorical,,"Tirzepatide, 5 mg",treatment,630,9,1.4,0.0,0.0,9 (1.4)
NCT04184622,Race or ethnic group,Multiple,Race or ethnic group,categorical,,"Tirzepatide, 10 mg",treatment,636,6,0.9,0.0,0.0,6 (0.9)
NCT04184622,Race or ethnic group,Multiple,Race or ethnic group,categorical,,"Tirzepatide, 15 mg",treatment,630,8,1.3,0.0,0.0,8 (1.3)
NCT04184622,Race or ethnic group,Multiple,Race or ethnic group,categorical,,Placebo,control,643,7,1.1,0.0,0.0,7 (1.1)
NCT04184622,Hispanic or Latino,Hispanic or Latino — no. (%),,categorical,,"Tirzepatide, 5 mg",treatment,630,308,48.9,0.0,0.0,308 (48.9)
NCT04184622,Hispanic or Latino,Hispanic or Latino — no. (%),,categorical,,"Tirzepatide, 10 mg",treatment,636,297,46.7,0.0,0.0,297 (46.7)
NCT04184622,Hispanic or Latino,Hispanic or Latino — no. (%),,categorical,,"Tirzepatide, 15 mg",treatment,630,299,47.5,0.0,0.0,299 (47.5)
NCT04184622,Hispanic or Latino,Hispanic or Latino — no. (%),,categorical,,Placebo,control,643,310,48.2,0.0,0.0,310 (48.2)
NCT04184622,Duration of obesity,Duration of obesity — yr,,continuous,years,"Tirzepatide, 5 mg",treatment,630,0,0.0,14.0,10.81,14.0±10.81
NCT04184622,Duration of obesity,Duration of obesity — yr,,continuous,years,"Tirzepatide, 10 mg",treatment,636,0,0.0,14.7,11.05,14.7±11.05
NCT04184622,Duration of obesity,Duration of obesity — yr,,continuous,years,"Tirzepatide, 15 mg",treatment,630,0,0.0,14.8,10.75,14.8±10.75
NCT04184622,Duration of obesity,Duration of obesity — yr,,continuous,years,Placebo,control,643,0,0.0,14.0,10.71,14.0±10.71
NCT04184622,Body weight,Body weight — kg,,continuous,kg,"Tirzepatide, 5 mg",treatment,630,0,0.0,102.9,20.71,102.9±20.71
NCT04184622,Body weight,Body weight — kg,,continuous,kg,"Tirzepatide, 10 mg",treatment,636,0,0.0,105.8,23.32,105.8±23.32
NCT04184622,Body weight,Body weight — kg,,continuous,kg,"Tirzepatide, 15 mg",treatment,630,0,0.0,105.6,22.92,105.6±22.92
NCT04184622,Body weight,Body weight — kg,,continuous,kg,Placebo,control,643,0,0.0,104.8,21.37,104.8±21.37
NCT04184622,Mean body-mass index,Mean body-mass index,,continuous,,"Tirzepatide, 5 mg",treatment,630,0,0.0,37.4,6.63,37.4±6.63
NCT04184622,Mean body-mass index,Mean body-mass index,,continuous,,"Tirzepatide, 10 mg",treatment,636,0,0.0,38.2,7.01,38.2±7.01
NCT04184622,Mean body-mass index,Mean body-mass index,,continuous,,"Tirzepatide, 15 mg",treatment,630,0,0.0,38.1,6.69,38.1±6.69
NCT04184622,Mean body-mass index,Mean body-mass index,,continuous,,Placebo,control,643,0,0.0,38.2,6.89,38.2±6.89
NCT04184622,Body-mass index category,<30,Body-mass index category,categorical,,"Tirzepatide, 5 mg",treatment,630,38,6.0,0.0,0.0,38 (6.0)
NCT04184622,Body-mass index category,<30,Body-mass index category,categorical,,"Tirzepatide, 10 mg",treatment,636,38,6.0,0.0,0.0,38 (6.0)
NCT04184622,Body-mass index category,<30,Body-mass index category,categorical,,"Tirzepatide, 15 mg",treatment,630,40,6.3,0.0,0.0,40 (6.3)
NCT04184622,Body-mass index category,<30,Body-mass index category,categorical,,Placebo,control,643,24,3.7,0.0,0.0,24 (3.7)
NCT04184622,Body-mass index category,≥30 to <35,Body-mass index category,categorical,,"Tirzepatide, 5 mg",treatment,630,241,38.3,0.0,0.0,241 (38.3)
NCT04184622,Body-mass index category,≥30 to <35,Body-mass index category,categorical,,"Tirzepatide, 10 mg",treatment,636,209,32.9,0.0,0.0,209 (32.9)
NCT04184622,Body-mass index category,≥30 to <35,Body-mass index category,categorical,,"Tirzepatide, 15 mg",treatment,630,199,31.6,0.0,0.0,199 (31.6)
NCT04184622,Body-mass index category,≥30 to <35,Body-mass index category,categorical,,Placebo,control,643,227,35.3,0.0,0.0,227 (35.3)
NCT04184622,Body-mass index category,≥35 to <40,Body-mass index category,categorical,,"Tirzepatide, 5 mg",treatment,630,174,27.6,0.0,0.0,174 (27.6)
NCT04184622,Body-mass index category,≥35 to <40,Body-mass index category,categorical,,"Tirzepatide, 10 mg",treatment,636,187,29.4,0.0,0.0,187 (29.4)
NCT04184622,Body-mass index category,≥35 to <40,Body-mass index category,categorical,,"Tirzepatide, 15 mg",treatment,630,179,28.4,0.0,0.0,179 (28.4)
NCT04184622,Body-mass index category,≥35 to <40,Body-mass index category,categorical,,Placebo,control,643,180,28.0,0.0,0.0,180 (28.0)
NCT04184622,Body-mass index category,≥40,Body-mass index category,categorical,,"Tirzepatide, 5 mg",treatment,630,177,28.1,0.0,0.0,177 (28.1)
NCT04184622,Body-mass index category,≥40,Body-mass index category,categorical,,"Tirzepatide, 10 mg",treatment,636,202,31.8,0.0,0.0,202 (31.8)
NCT04184622,Body-mass index category,≥40,Body-mass index category,categorical,,"Tirzepatide, 15 mg",treatment,630,212,33.7,0.0,0.0,212 (33.7)
NCT04184622,Body-mass index category,≥40,Body-mass index category,categorical,,Placebo,control,643,212,33.0,0.0,0.0,212 (33.0)
NCT04184622,Waist circumference,Waist circumference — cm,,continuous,cm,"Tirzepatide, 5 mg",treatment,630,0,0.0,113.2,14.25,113.2±14.25
NCT04184622,Waist circumference,Waist circumference — cm,,continuous,cm,"Tirzepatide, 10 mg",treatment,636,0,0.0,114.8,15.8,114.8±15.80
NCT04184622,Waist circumference,Waist circumference — cm,,continuous,cm,"Tirzepatide, 15 mg",treatment,630,0,0.0,114.4,15.59,114.4±15.59
NCT04184622,Waist circumference,Waist circumference — cm,,continuous,cm,Placebo,control,643,0,0.0,114.0,14.92,114.0±14.92
NCT04184622,Systolic blood pressure,Systolic,Blood pressure,continuous,mm Hg,"Tirzepatide, 5 mg",treatment,630,0,0.0,123.6,12.45,123.6±12.45
NCT04184622,Systolic blood pressure,Systolic,Blood pressure,continuous,mm Hg,"Tirzepatide, 10 mg",treatment,636,0,0.0,123.8,12.77,123.8±12.77
NCT04184622,Systolic blood pressure,Systolic,Blood pressure,continuous,mm Hg,"Tirzepatide, 15 mg",treatment,630,0,0.0,123.0,12.94,123.0±12.94
NCT04184622,Systolic blood pressure,Systolic,Blood pressure,continuous,mm Hg,Placebo,control,643,0,0.0,122.9,12.77,122.9±12.77
NCT04184622,Diastolic blood pressure,Diastolic,Blood pressure,continuous,mm Hg,"Tirzepatide, 5 mg",treatment,630,0,0.0,79.3,8.14,79.3±8.14
NCT04184622,Diastolic blood pressure,Diastolic,Blood pressure,continuous,mm Hg,"Tirzepatide, 10 mg",treatment,636,0,0.0,79.9,8.32,79.9±8.32
NCT04184622,Diastolic blood pressure,Diastolic,Blood pressure,continuous,mm Hg,"Tirzepatide, 15 mg",treatment,630,0,0.0,79.3,8.23,79.3±8.23
NCT04184622,Diastolic blood pressure,Diastolic,Blood pressure,continuous,mm Hg,Placebo,control,643,0,0.0,79.6,7.95,79.6±7.95
NCT04184622,Pulse,Pulse — beats per min,,continuous,beats per min,"Tirzepatide, 5 mg",treatment,630,0,0.0,72.3,9.6,72.3±9.60
NCT04184622,Pulse,Pulse — beats per min,,continuous,beats per min,"Tirzepatide, 10 mg",treatment,636,0,0.0,71.8,9.57,71.8±9.57
NCT04184622,Pulse,Pulse — beats per min,,continuous,beats per min,"Tirzepatide, 15 mg",treatment,630,0,0.0,72.5,9.95,72.5±9.95
NCT04184622,Pulse,Pulse — beats per min,,continuous,beats per min,Placebo,control,643,0,0.0,72.9,9.27,72.9±9.27
NCT04184622,Total cholesterol,Total cholesterol,Lipid levels,continuous,mg/dl,"Tirzepatide, 5 mg",treatment,630,0,0.0,187.1,21.1,187.1 (21.1)
NCT04184622,Total cholesterol,Total cholesterol,Lipid levels,continuous,mg/dl,"Tirzepatide, 10 mg",treatment,636,0,0.0,190.7,19.9,190.7 (19.9)
NCT04184622,Total cholesterol,Total cholesterol,Lipid levels,continuous,mg/dl,"Tirzepatide, 15 mg",treatment,630,0,0.0,187.4,19.9,187.4 (19.9)
NCT04184622,Total cholesterol,Total cholesterol,Lipid levels,continuous,mg/dl,Placebo,control,643,0,0.0,186.4,20.3,186.4 (20.3)
NCT04184622,HDL cholesterol,HDL cholesterol,Lipid levels,continuous,mg/dl,"Tirzepatide, 5 mg",treatment,630,0,0.0,47.6,26.6,47.6 (26.6)
NCT04184622,HDL cholesterol,HDL cholesterol,Lipid levels,continuous,mg/dl,"Tirzepatide, 10 mg",treatment,636,0,0.0,47.5,26.1,47.5 (26.1)
